L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,attack_cat
40916,5190,6,0.0,2048,24,2410,26,27,27,27,0,0,0,31,32,485,52,52,485,2048.0,2410.0,656,5,837,6,16384000,19280000,46,0,4,0,0,14480,13032,36864,144,0,0,0,0.0,0,Benign
49167,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
58002,25,6,3.0,37264,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37264.0,3380.0,18160,17,958,7,298112000,27040000,66,2,2,0,24,15928,30408,61440,240,0,0,0,0.0,0,Benign
18169,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
65286,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
63138,21,6,1.0,1493,27,2056,29,24,24,24,4294951,16,16,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,648000,728000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
16977,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
50725,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
15591,23754,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
33248,46967,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
15862,5190,6,0.0,3314,44,27448,44,27,27,27,0,0,0,31,32,1412,52,52,1412,3314.0,27448.0,925,8,13252,13,26512000,219584000,66,0,4,0,18,24616,17376,40192,157,0,0,0,0.0,0,Benign
29048,28967,6,0.0,4550,78,73698,80,27,27,27,0,0,0,31,32,1352,52,52,1352,4550.0,73698.0,555,6,36429,32,36400000,589584000,104,0,0,0,54,52128,14480,11008,43,0,0,0,0.0,0,Benign
15088,13159,6,0.0,3406,56,35742,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3406.0,35742.0,555,6,17451,20,27248000,285936000,82,6,0,0,24,34752,14480,11008,43,0,0,0,0.0,0,Benign
35305,21,6,1.0,701,13,1052,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1294.0,190,3,265,3,6480000,6856000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
3048,3295,6,0.0,2438,38,19422,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19422.0,539,6,9291,12,19504000,155376000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0,Benign
32536,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
2141,21,6,1.0,1817,33,2510,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2752.0,436,7,792,9,10616000,12184000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
55786,21,6,1.0,1817,33,2508,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2750.0,436,7,791,9,10616000,12176000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
60717,61496,6,0.0,4104,22,2768,24,27,27,27,0,0,0,31,32,840,52,52,840,4104.0,2768.0,1788,6,1068,6,32832000,22144000,24,18,2,2,0,14480,14480,64512,252,0,0,0,0.0,0,Benign
44517,80,6,7.0,1056,8,824,10,27,27,27,0,0,0,31,32,368,52,52,368,1056.0,824.0,368,1,200,1,8448000,6592000,14,2,2,0,0,7240,7240,28672,112,0,0,0,0.0,0,Benign
53915,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
51231,3952,6,0.0,320,6,1846,8,27,19,27,0,0,0,31,32,763,52,52,763,320.0,1846.0,0,0,763,1,2560000,14768000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
17588,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
26223,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
36017,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,10516,1,60,0.0,0,Benign
46376,24616,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
15955,13918,6,0.0,2958,48,31992,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,31992.0,539,6,15576,17,23664000,255936000,74,2,0,0,22,30408,14480,6912,27,0,0,0,0.0,0,Benign
41708,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
2720,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
20825,25,6,3.0,37460,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37460.0,3380.0,18258,17,958,7,299680000,27040000,66,2,2,0,24,15928,30408,20992,82,0,0,0,0.0,0,Benign
31442,29810,6,0.0,4304,18,2456,18,27,27,27,0,0,0,31,32,1044,52,52,1044,4304.0,2456.0,1992,6,1068,6,34432000,19648000,14,18,2,0,2,14480,14480,51200,200,0,0,0,0.0,0,Benign
9861,38707,6,0.0,2542,40,23354,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23354.0,539,6,11257,13,20336000,186832000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
50555,51157,6,0.0,8928,14,320,6,27,27,19,4294951,16,16,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,4200000,144000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
19634,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
53,60986,17,0.0,83,1,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83.0,0.0,0,0,0,0,664000,0,1,0,0,0,0,0,0,0,0,3420,1,851973,0.0,0,Benign
2995,514,17,17.0,224,2,0,0,0,0,0,0,0,0,254,254,112,112,0,112,224.0,0.0,0,0,0,0,1792000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,Fuzzers
23681,22,6,92.0,5928,62,8114,60,27,27,27,0,0,0,31,32,900,52,52,900,5928.0,8114.0,2024,13,3325,16,47424000,64912000,110,2,4,6,0,28960,24616,59392,232,0,0,0,0.0,0,Benign
49721,21,6,1.0,1251,23,1749,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1991.0,309,5,516,6,8552000,9512000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
39120,22,6,92.0,26040,330,49578,354,27,27,27,4294951,16,16,31,32,900,52,52,900,26040.0,49578.0,8440,77,20885,102,12248000,23328000,618,22,10,34,0,65160,65160,63488,248,0,0,0,0.0,0,Benign
39681,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
39266,7430,6,0.0,4862,84,79236,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,79236.0,555,6,39198,35,38896000,633888000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0,Benign
25666,22,6,92.0,24240,228,29348,234,27,27,27,0,0,0,31,32,1284,52,52,1284,24240.0,29348.0,8944,53,12018,66,193920000,234784000,422,14,6,18,2,65160,65160,61440,240,0,0,0,0.0,0,Benign
44000,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,3653,1,60,0.0,0,Benign
32621,30780,6,0.0,2766,44,27384,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,27384.0,547,6,13272,15,22128000,219072000,70,0,0,4,16,27512,14480,8960,35,0,0,0,0.0,0,Benign
18674,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
15166,13838,6,0.0,3808,18,2456,18,27,27,27,0,0,0,31,32,796,52,52,796,3808.0,2456.0,1744,6,1068,6,30464000,19648000,14,18,2,2,0,14480,14480,53248,208,0,0,0,0.0,0,Benign
44444,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
64940,62848,6,0.0,2334,36,17466,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,17466.0,539,6,8313,11,18672000,139728000,62,0,0,0,12,21720,14480,6912,27,0,0,0,0.0,0,Benign
14443,53627,6,0.0,3614,60,43716,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,43716.0,555,6,21438,23,28912000,349728000,86,6,0,0,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
15287,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
21845,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
2263,21,6,1.0,309,7,556,7,24,24,16,4294952,15,15,62,63,108,47,47,108,604.0,848.0,150,3,232,3,768000,592000,23,0,0,0,0,16383,16383,38400,150,0,0,0,227.0,1,Exploits
52062,25,6,3.0,37218,52,3380,42,27,27,27,4294951,16,16,31,32,1500,52,52,1500,37218.0,3380.0,18137,17,958,7,17512000,1584000,66,2,2,0,24,15928,30408,55552,217,0,0,0,0.0,0,Benign
43908,49896,6,0.0,3718,62,48932,60,27,27,27,0,0,0,31,32,1352,52,52,1352,3718.0,48932.0,555,6,24098,23,29744000,391456000,86,0,0,0,36,39096,14480,11008,43,0,0,0,0.0,0,Benign
37607,39239,17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
28817,21,6,1.0,2487,45,3500,50,25,25,25,4294951,16,16,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,880000,1048000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
39996,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
57795,55775,6,0.0,3182,52,38766,54,27,27,27,0,0,0,31,32,1352,52,52,1352,3182.0,38766.0,547,6,18963,19,25456000,310128000,78,0,0,0,28,33304,14480,8960,35,0,0,0,0.0,0,Benign
47556,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
38522,7180,6,0.0,3302,54,35400,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3302.0,35400.0,555,6,17280,20,26416000,283200000,80,6,0,0,24,34752,14480,11008,43,0,0,0,0.0,0,Benign
61631,5190,6,0.0,2166,26,2424,26,27,27,27,0,0,0,31,32,485,52,52,485,2166.0,2424.0,663,5,844,6,17328000,19392000,48,0,4,0,0,14480,13032,38656,151,0,0,0,0.0,0,Benign
63676,15447,6,0.0,3390,56,41676,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41676.0,547,6,20418,21,27120000,333408000,82,0,4,0,28,36200,14480,8960,35,0,0,0,0.0,0,Benign
7890,21,6,1.0,1493,27,2054,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2296.0,378,6,610,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
64437,16401,6,0.0,4862,84,79236,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,79236.0,555,6,39198,35,38896000,633888000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0,Benign
63771,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
46932,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
16271,14217,6,0.0,2230,34,13586,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,13586.0,539,6,6373,10,17840000,108688000,60,0,2,0,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
52020,50440,6,0.0,4238,72,63348,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,63348.0,555,6,31254,29,33904000,506784000,98,0,0,6,42,47784,14480,11008,43,0,0,0,0.0,0,Benign
18931,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
27575,55416,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
47800,21,6,1.0,2383,43,3234,45,24,24,24,4294951,16,16,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,4904000,5760000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
53290,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
47750,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
64703,15796,17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
47794,5190,6,0.0,1272,16,2572,18,27,27,27,0,0,0,31,32,828,52,52,828,1272.0,2572.0,372,3,970,3,10176000,20576000,30,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
48107,42130,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
23277,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
3971,21,6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16328000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
4075,80,6,7.0,1296,10,256,6,19,19,19,0,0,0,254,255,472,40,40,472,1296.0,256.0,472,1,0,0,10368000,2048000,14,0,2,0,0,16383,16383,55296,216,0,0,0,0.0,1,Worms
43046,45895,6,0.0,2854,46,31458,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,31458.0,539,6,15309,16,22832000,251664000,72,0,0,0,22,28960,14480,6912,27,0,0,0,0.0,0,Benign
44401,80,6,7.0,1098,12,10064,16,27,27,27,0,0,0,31,32,1500,52,52,1500,1098.0,10064.0,285,1,4820,4,8784000,80512000,18,0,4,0,6,11584,8688,7424,29,0,0,0,0.0,0,Benign
19995,22,6,92.0,9400,106,12402,116,27,27,27,0,0,0,31,32,900,52,52,900,9400.0,12402.0,3240,25,4741,30,75200000,99216000,212,0,4,6,0,49232,41992,43008,168,0,0,0,0.0,0,Benign
13842,5190,6,0.0,32962,252,49470,250,27,27,27,0,0,0,31,32,1412,52,52,1412,32962.0,49470.0,13409,67,21819,69,263696000,395760000,364,54,46,22,16,65160,65160,24832,97,0,0,0,0.0,0,Benign
55056,111,17,0.0,168,2,0,0,0,0,0,0,0,0,254,254,84,84,0,84,168.0,0.0,0,0,0,0,1344000,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,Reconnaissance
45602,5794,6,0.0,3390,56,41686,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41686.0,547,6,20423,21,27120000,333488000,82,0,0,4,28,36200,14480,8960,35,0,0,0,0.0,0,Benign
50909,24288,6,0.0,320,6,1868,8,27,19,27,0,0,0,31,32,774,52,52,774,320.0,1868.0,0,0,774,1,2560000,14944000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
37018,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
47950,21,6,1.0,9,1,108,1,24,24,0,0,0,0,62,63,108,48,48,108,304.0,412.0,0,0,0,0,2432000,3296000,11,0,0,0,0,0,16383,0,0,0,0,0,331.0,1,Exploits
5774,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
7167,9819,6,0.0,2334,36,16446,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,16446.0,539,6,7803,11,18672000,131568000,62,0,0,2,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
8066,41178,6,0.0,2766,44,28048,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,28048.0,547,6,13604,15,22128000,224384000,70,0,0,0,20,27512,14480,8960,35,0,0,0,0.0,0,Benign
19842,143,6,4.0,7814,122,15116,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7814.0,15116.0,2239,29,5890,31,62512000,120928000,222,18,4,2,2,50680,47784,48896,191,0,0,0,0.0,0,Benign
12442,5190,6,0.0,2054,22,2478,24,27,27,27,0,0,0,31,32,433,52,52,433,2054.0,2478.0,711,5,871,5,16432000,19824000,38,4,4,0,0,13032,13032,50944,199,0,0,0,0.0,0,Benign
3250,33413,6,0.0,2438,38,19422,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19422.0,539,6,9291,12,19504000,155376000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0,Benign
62059,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
51627,28068,6,0.0,4238,72,61150,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,61150.0,555,6,30155,29,33904000,489200000,96,2,6,0,42,47784,14480,11008,43,0,0,0,0.0,0,Benign
2973,5190,6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0,Benign
4933,49874,6,0.0,3390,56,44722,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,44722.0,547,6,21941,21,27120000,357776000,82,0,0,0,32,36200,14480,8960,35,0,0,0,0.0,0,Benign
58685,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
10762,8710,6,0.0,2766,44,24004,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,24004.0,547,6,11582,15,22128000,192032000,70,4,0,0,16,27512,14480,8960,35,0,0,0,0.0,0,Benign
43829,6881,6,0.0,13454,234,536674,429,27,27,27,0,0,0,31,32,1500,52,52,1500,13454.0,536674.0,1679,20,266387,191,107632000,4293392000,284,0,4,30,345,65160,34752,36608,143,0,0,0,0.0,0,Benign
3082,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
3787,48586,6,0.0,2542,40,23278,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23278.0,539,6,11219,13,20336000,186224000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
52727,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
12025,33308,6,0.0,2958,48,32374,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,32374.0,539,6,15767,17,23664000,258992000,74,0,2,0,22,30408,14480,6912,27,0,0,0,0.0,0,Benign
1757,25,6,3.0,37428,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37428.0,3276.0,18242,17,958,7,299424000,26208000,64,2,2,0,24,15928,30408,16896,66,0,0,0,0.0,0,Benign
64040,37541,6,0.0,2558,40,23002,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,23002.0,547,6,11081,13,20464000,184016000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0,Benign
65307,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,23230,1,60,0.0,0,Benign
46393,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
22982,80,6,7.0,18890,354,1087890,746,27,27,27,4294952,15,15,31,32,1500,52,52,1500,18890.0,1087890.0,289,1,543733,369,9440000,543944000,360,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
46352,61083,6,0.0,372,7,7324,11,27,19,27,0,0,0,31,32,1500,52,52,1500,372.0,7324.0,0,0,2752,2,2976000,58592000,13,0,0,0,5,10136,5792,0,0,0,0,0,0.0,0,Benign
44381,53954,17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
31421,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
20410,22,6,92.0,5928,62,8010,58,27,27,27,0,0,0,31,32,900,52,52,900,5928.0,8010.0,2024,13,3325,16,47424000,64080000,108,2,4,6,0,28960,24616,59392,232,0,0,0,0.0,0,Benign
52324,5190,6,0.0,2024,24,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,2024.0,4312.0,644,5,1788,5,16192000,34496000,42,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
52985,50981,6,0.0,2750,44,27850,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,27850.0,539,6,13505,15,22000000,222800000,70,0,0,2,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
51732,54884,6,0.0,2974,48,33842,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,33842.0,547,6,16501,17,23792000,270736000,74,0,0,0,24,30408,14480,8960,35,0,0,0,0.0,0,Benign
40599,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
18429,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,57944,1,60,0.0,0,Benign
64653,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
56245,24617,6,0.0,2974,48,33882,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,33882.0,547,6,16521,17,23792000,271056000,74,0,0,0,24,30408,14480,8960,35,0,0,0,0.0,0,Benign
61498,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
1717,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
